classe,cobertura,seletividade,lift
Reconnaissance,0.12196261682242991,0.2738074588031223,0.44543204686810794
Reconnaissance,0.866822429906542,0.9657415437987857,0.897571856023568
Reconnaissance,0.0,0.5889852558542932,0.0
Reconnaissance,0.9205607476635514,0.9203816131830008,1.0001946306597012
Reconnaissance,0.8892523364485981,0.9741543798785777,0.9128453916713262
Reconnaissance,0.12242990654205607,0.2744145706851691,0.44614943818897174
Reconnaissance,0.672429906542056,0.3588031222896791,1.8740915693569993
Reconnaissance,0.9495327102803738,0.7233304423243712,1.3127232793204688
Reconnaissance,0.06869158878504673,0.103122289679098,0.6661177617254742
Reconnaissance,0.3294392523364486,0.8489158716392021,0.3880705536819833
Reconnaissance,0.2014018691588785,0.8099739809193408,0.24865227020043573
Reconnaissance,0.9742990654205608,0.9884648742411102,0.9856688799069111
Reconnaissance,0.2130841121495327,0.4562012142237641,0.46708361465477416
Reconnaissance,0.13925233644859814,0.7807458803122289,0.1783580803435166
Reconnaissance,0.9981308411214953,0.9991326973113617,0.9989972741433022
Reconnaissance,0.9490654205607477,0.8908065915004336,1.065400087534361
Reconnaissance,0.8897196261682243,0.8450997398091934,1.0527983671715544
Reconnaissance,0.7425233644859813,0.927580225498699,0.800495034364036
Reconnaissance,0.3467289719626168,0.8521248915871639,0.40689924139735084
Reconnaissance,0.20373831775700935,0.45065047701647876,0.45209830710899107
Reconnaissance,0.9925233644859813,0.8837814397224631,1.123041647941449
Reconnaissance,0.006074766355140187,0.10685169124024284,0.05685231824250516
Reconnaissance,0.9598130841121495,0.9962705984388551,0.9634060119973086
Reconnaissance,0.8523364485981308,0.6693842150910668,1.2733142332646343
Reconnaissance,0.9794392523364486,0.8750216825672159,1.1193314084090844
Reconnaissance,0.08785046728971962,0.09297484822202949,0.9448842237411075
Reconnaissance,0.9897196261682243,0.9871639202081527,1.0025889377718877
Reconnaissance,0.2542056074766355,0.735906331309627,0.34543201581680705
Reconnaissance,0.8509345794392523,0.9429314830875976,0.902435218996926
Reconnaissance,0.09719626168224299,0.7488291413703383,0.1297976485054739
Reconnaissance,0.8850467289719626,0.8679965307892454,1.019643163973494
Reconnaissance,0.3467289719626168,0.8521248915871639,0.40689924139735084
Reconnaissance,0.8514018691588785,0.9973113616652212,0.8536971520481668
Reconnaissance,0.15,0.3313963573287077,0.45263020151792727
Reconnaissance,0.9074766355140187,0.9572419774501301,0.9480117429986985
Reconnaissance,0.5429906542056074,0.6456201214223765,0.8410373781556493
Reconnaissance,0.9803738317757009,0.9747614917606244,1.0057576546288667
Reconnaissance,0.30654205607476637,0.36799653078924544,0.8330025704789197
Reconnaissance,0.006074766355140187,0.10685169124024284,0.05685231824250516
Reconnaissance,0.8841121495327103,0.8242844752818733,1.0725813430252684
Reconnaissance,0.8565420560747663,0.5790980052038162,1.4790968858083053
Reconnaissance,0.36121495327102804,0.3332176929748482,1.0840209295197691
Reconnaissance,0.2794392523364486,0.6636600173460537,0.4210578384003205
Reconnaissance,0.5593457943925234,0.37476149176062445,1.4925380720541066
Reconnaissance,0.13925233644859814,0.7807458803122289,0.1783580803435166
Reconnaissance,0.012149532710280374,0.1966175195143105,0.06179272701787945
Reconnaissance,0.8775700934579439,0.7255854293148308,1.2094648789827986
Reconnaissance,0.8892523364485981,0.9746747614917606,0.912358020933648
Reconnaissance,0.8336448598130841,0.5709453599306158,1.4601132057792587
Reconnaissance,0.983177570093458,0.9829141370338248,1.000268012280735
Reconnaissance,0.927570093457944,0.647441457068517,1.432670218026804
Reconnaissance,0.17289719626168223,0.31535125758889854,0.5482686119079198
Reconnaissance,0.058878504672897194,0.3428447528187337,0.17173517806185296
Reconnaissance,0.34626168224299064,0.4259323503902862,0.8129499483326578
Reconnaissance,0.15,0.3313963573287077,0.45263020151792727
Reconnaissance,0.09626168224299066,0.47779705117085863,0.20146981235463465
Reconnaissance,0.11168224299065421,0.15741543798785776,0.7094745243428336
Reconnaissance,0.25747663551401867,0.10754553339115351,2.3941174253843833
Reconnaissance,0.8457943925233645,0.9039895923677363,0.9356240377812907
Reconnaissance,0.11401869158878504,0.32870771899392887,0.3468695287648263
Reconnaissance,0.8785046728971962,0.8970511708586296,0.9793250390123439
Reconnaissance,0.1378504672897196,0.7798785776235906,0.17675888432500747
Reconnaissance,0.866822429906542,0.9657415437987857,0.897571856023568
Reconnaissance,0.8457943925233645,0.9026886383347789,0.936972458281552
Reconnaissance,0.7261682242990655,0.36392020815264525,1.995405058667356
Reconnaissance,0.5158878504672897,0.23226366001734605,2.221130289726606
Reconnaissance,0.14345794392523364,0.6282740676496097,0.2283365672912678
Reconnaissance,0.09626168224299066,0.47779705117085863,0.20146981235463465
Reconnaissance,0.6014018691588785,0.34423243712055507,1.7470807637696824
Reconnaissance,0.8785046728971962,0.8607979184735473,1.0205701640810754
Reconnaissance,0.17289719626168223,0.31535125758889854,0.5482686119079198
Reconnaissance,0.7831775700934579,0.5425845620121422,1.4434202978225015
Reconnaissance,0.6434579439252337,0.4837814397224631,1.330059177744343
Reconnaissance,0.7299065420560747,0.94275802254987,0.7742246945636193
Reconnaissance,0.3275700934579439,0.6411968777103209,0.5108728767171775
Reconnaissance,0.8294392523364486,0.9444058976582828,0.8782656423399074
Reconnaissance,0.9598130841121495,0.9962705984388551,0.9634060119973086
Reconnaissance,0.405607476635514,0.40867302688638335,0.9924987702902115
Reconnaissance,0.7962616822429907,0.6401561144839549,1.2438554662324457
Reconnaissance,0.8523364485981308,0.6693842150910668,1.2733142332646343
Reconnaissance,0.19813084112149532,0.42584562012142235,0.46526448027104705
Reconnaissance,0.9102803738317757,0.9013876843018214,1.0098655547272561
Reconnaissance,0.9878504672897196,0.9806591500433651,1.0073331465331623
Reconnaissance,0.025233644859813085,0.15611448395490027,0.16163551401869158
Reconnaissance,0.0,0.5891587163920208,0.0
Reconnaissance,0.8892523364485981,0.9743278404163053,0.912682876914041
Reconnaissance,0.8728971962616823,0.723417172593235,1.2066304607237976
Reconnaissance,0.02383177570093458,0.28048568950563746,0.08496610198879892
Reconnaissance,0.994392523364486,0.9773633998265394,1.0174235330901167
Reconnaissance,0.7322429906542056,0.8212489158716392,0.8916212569693728
Reconnaissance,0.32710280373831774,0.6936686903729402,0.4715548045889977
Reconnaissance,0.9939252336448599,0.9762359063313096,1.0181199310523485
Reconnaissance,0.9135514018691588,0.9060711188204683,1.0082557350006127
Reconnaissance,0.8434579439252337,0.9549869904596704,0.8832140671562932
Reconnaissance,0.13177570093457944,0.6052905464006938,0.21770652411172103
Reconnaissance,0.8850467289719626,0.8679965307892454,1.019643163973494
Reconnaissance,0.7079439252336449,0.8473547267996531,0.8354752771692862
Reconnaissance,0.8775700934579439,0.7255854293148308,1.2094648789827986
Reconnaissance,0.7747663551401869,0.6207285342584562,1.2481565005961093
Reconnaissance,0.05420560747663551,0.09748482220294882,0.5560415073003625
Reconnaissance,0.8738317757009346,0.7284475281873374,1.199580946997473
Reconnaissance,0.7261682242990655,0.36392020815264525,1.995405058667356
Reconnaissance,0.04158878504672897,0.3328707718993929,0.12493973204501954
Reconnaissance,1.0,0.9573287077189939,1.0445732922630913
Reconnaissance,0.09719626168224299,0.7495229835212489,0.12967749331130082
Reconnaissance,0.7065420560747664,0.9320034692107545,0.7580895129854883
Reconnaissance,0.5448598130841121,0.47424111014744147,1.1489088597036965
Reconnaissance,0.9733644859813084,0.9699913269731136,1.0034775146069819
Reconnaissance,0.06401869158878505,0.36643538594969643,0.17470663053696844
Reconnaissance,0.1191588785046729,0.1893321769297485,0.6293641178006772
Reconnaissance,0.5714953271028037,0.33868169991326974,1.6874112987183936
Reconnaissance,0.6710280373831776,0.5011274934952298,1.3390365647331324
Reconnaissance,0.08971962616822429,0.09861231569817866,0.9098217147929869
Reconnaissance,0.2677570093457944,0.1787510841283608,1.4979322259859336
Reconnaissance,0.8883177570093458,0.8425845620121423,1.0542772762035777
Reconnaissance,0.23177570093457944,0.2639202081526453,0.878203691020605
Reconnaissance,0.012149532710280374,0.1966175195143105,0.06179272701787945
Reconnaissance,0.994392523364486,0.9773633998265394,1.0174235330901167
Reconnaissance,0.9490654205607477,0.8908933217692975,1.0652963686784873
Reconnaissance,0.8186915887850468,0.9271465741543798,0.8830228268186707
Reconnaissance,0.9121495327102803,0.5236773633998265,1.7418158516312574
Reconnaissance,0.9976635514018691,0.7704249783174327,1.2949522399711304
Reconnaissance,0.05420560747663551,0.4048568950563747,0.13388831495407186
Reconnaissance,0.7322429906542056,0.930702515177797,0.7867637389099796
Reconnaissance,1.0,0.998959236773634,1.0010418475429763
Reconnaissance,0.6925233644859813,0.31751951431049436,2.181041899077674
Reconnaissance,0.985981308411215,0.978664353859497,1.0074764698671843
Reconnaissance,0.8514018691588785,0.9973113616652212,0.8536971520481668
Reconnaissance,0.811214953271028,0.928100607111882,0.8740592852270772
Reconnaissance,0.7299065420560747,0.94275802254987,0.7742246945636193
Reconnaissance,0.3126168224299065,0.4144839549002602,0.7542314213468972
Reconnaissance,0.8775700934579439,0.7255854293148308,1.2094648789827986
Reconnaissance,0.8331775700934579,0.5958369470945359,1.3983314968235183
Reconnaissance,0.09719626168224299,0.7488291413703383,0.1297976485054739
Reconnaissance,0.7322429906542056,0.9261058109280139,0.7906688220868131
Reconnaissance,0.9953271028037384,0.9980052038161318,0.9973165460438954
Reconnaissance,0.7429906542056075,0.8683434518647007,0.8556414545536012
Reconnaissance,0.9074766355140187,0.9404163052905464,0.9649733106591013
Reconnaissance,0.8509345794392523,0.9429314830875976,0.902435218996926
Reconnaissance,0.1378504672897196,0.7798785776235906,0.17675888432500747
Reconnaissance,0.9490654205607477,0.8908065915004336,1.065400087534361
Reconnaissance,0.07196261682242991,0.23920208152645273,0.30084444233597424
Reconnaissance,0.1014018691588785,0.5372072853425846,0.18875743484046967
Reconnaissance,0.8700934579439252,0.6758022549869904,1.287497121418565
Reconnaissance,0.2850467289719626,0.31040763226366,0.9182980679091167
Reconnaissance,0.9939252336448599,0.8931483087597571,1.1128333602568687
Reconnaissance,0.8523364485981308,0.6693842150910668,1.2733142332646343
Reconnaissance,0.7429906542056075,0.8725065047701648,0.8515588710726297
Reconnaissance,0.9920560747663552,0.9810928013876843,1.0111745528691722
Reconnaissance,0.9490654205607477,0.8908065915004336,1.065400087534361
Reconnaissance,0.12242990654205607,0.2744145706851691,0.44614943818897174
Reconnaissance,0.8098130841121496,0.7795316565481353,1.0388456675359463
Reconnaissance,0.8065420560747664,0.8832610581092801,0.9131411927083716
Reconnaissance,0.0,0.5891587163920208,0.0
Reconnaissance,0.1280373831775701,0.2831743278404163,0.4521503914356457
Reconnaissance,0.8892523364485981,0.9735472679965308,0.9134146493766001
Reconnaissance,0.23130841121495327,0.33174327840416307,0.6972512369433754
Reconnaissance,0.13551401869158877,0.6113616652211622,0.22165933260235757
Reconnaissance,0.9981308411214953,0.9867302688638335,1.0115538892617422
Reconnaissance,0.1280373831775701,0.2831743278404163,0.4521503914356457
Reconnaissance,0.8883177570093458,0.8411968777103209,1.0560164695657033
Reconnaissance,0.9102803738317757,0.9014744145706852,1.0097683962170843
Reconnaissance,0.5523364485981308,0.38404163052905466,1.438220246688448
Reconnaissance,0.8331775700934579,0.5958369470945359,1.3983314968235183
Spoofing,0.4909090909090909,0.7111111111111111,0.6903409090909091
Spoofing,0.9377622377622378,0.8987745098039216,1.0433787646768284
Spoofing,0.08881118881118881,0.26887254901960783,0.3303096174563814
Spoofing,0.07132867132867132,0.3013888888888889,0.2366665592472044
Spoofing,0.1055944055944056,0.2667483660130719,0.3958577410338513
Spoofing,0.9916083916083916,1.0,0.9916083916083916
Spoofing,0.6965034965034965,0.44607843137254904,1.561392453700146
Spoofing,0.6678321678321678,0.47883986928104577,1.3946878918726726
Spoofing,0.27412587412587414,0.4970588235294118,0.5514958414366699
Spoofing,0.9867132867132867,0.6631535947712418,1.4879106356253087
Spoofing,0.12937062937062938,0.3533496732026144,0.366126359189943
Spoofing,0.44755244755244755,0.6312908496732026,0.7089480986206753
Spoofing,0.7307692307692307,0.8456699346405229,0.8641305559477717
Spoofing,0.7552447552447552,0.9178921568627451,0.8228033648594396
Spoofing,0.6412587412587413,0.31584967320261437,2.0302656474410226
Spoofing,0.7916083916083916,0.9503267973856209,0.8329854464655015
Spoofing,0.9111888111888112,0.7304738562091503,1.2473941448329102
Spoofing,0.9804195804195804,0.9934640522875817,0.9868697092381303
Spoofing,0.7265734265734266,0.47908496732026146,1.516585733502514
Spoofing,0.05874125874125874,0.09607843137254903,0.6113886113886113
Spoofing,0.9090909090909091,0.9834150326797385,0.9244224247962721
Spoofing,1.0,0.99640522875817,1.0036077402427026
Spoofing,1.0,0.8555555555555555,1.168831168831169
Spoofing,0.16923076923076924,0.40841503267973855,0.4143597950359303
Spoofing,0.04965034965034965,0.14052287581699346,0.35332574402341843
Spoofing,0.9188811188811189,0.9904411764705883,0.9277493108228074
Spoofing,0.9454545454545454,0.9694444444444444,0.9752539723886429
Spoofing,0.9503496503496504,0.8594771241830066,1.1057300114334334
Spoofing,0.9797202797202798,0.9020424836601307,1.086113234650505
Spoofing,0.9503496503496504,0.8594771241830066,1.1057300114334334
Spoofing,0.990909090909091,0.9446078431372549,1.049016370241072
Spoofing,0.9867132867132867,0.663235294117647,1.4877273502550665
Spoofing,0.9286713286713286,0.6986111111111111,1.3293108481975282
Spoofing,0.7356643356643356,0.7017156862745098,1.0483794933672685
Spoofing,0.986013986013986,0.9731209150326797,1.0132491972807647
Spoofing,0.6412587412587413,0.31584967320261437,2.0302656474410226
Spoofing,0.15104895104895105,0.1065359477124183,1.4178214423613198
Spoofing,0.4902097902097902,0.36062091503267973,1.3593493049768537
Spoofing,0.14265734265734265,0.3741830065359477,0.3812501908571777
Spoofing,0.8706293706293706,0.8986928104575164,0.9687730451366815
Spoofing,1.0,0.445016339869281,2.2471085000917936
Spoofing,0.7769230769230769,0.6928104575163399,1.1214078374455734
Spoofing,0.0,0.554983660130719,0.0
Spoofing,0.8972027972027972,0.9717320261437908,0.9233026936070488
Spoofing,1.0,1.0,1.0
Spoofing,0.9867132867132867,0.663235294117647,1.4877273502550665
Spoofing,0.36643356643356645,0.60359477124183,0.6070853888937268
Spoofing,0.9916083916083916,1.0,0.9916083916083916
Spoofing,1.0,0.9988562091503268,1.0011451006052674
Spoofing,0.45874125874125876,0.6893790849673203,0.6654412191269267
Spoofing,0.8923076923076924,0.7431372549019608,1.2007306677491374
Spoofing,0.3902097902097902,0.2633986928104575,1.481441635287789
Spoofing,0.34475524475524477,0.6169934640522876,0.5587664454189878
Spoofing,0.35524475524475524,0.6616013071895425,0.536946876289924
Spoofing,0.43846153846153846,0.15841503267973855,2.767802594517396
Spoofing,0.35874125874125873,0.6841503267973856,0.5243602826597811
Spoofing,0.2230769230769231,0.30718954248366015,0.7261865793780687
Spoofing,0.5720279720279721,0.6661764705882353,0.8586733354945276
Spoofing,0.8573426573426574,0.6258169934640523,1.3699574576859173
Spoofing,0.5055944055944056,0.700735294117647,0.7215198233036638
Spoofing,0.7888111888111888,0.797140522875817,0.9895509840164959
Spoofing,0.7433566433566433,0.5659313725490196,1.3135102229948483
Spoofing,1.0,0.445016339869281,2.2471085000917936
Spoofing,0.34475524475524477,0.6169934640522876,0.5587664454189878
Spoofing,0.6993006993006993,0.7816176470588235,0.894683867402588
Spoofing,0.0,0.5548202614379085,0.0
Spoofing,0.9797202797202798,0.9020424836601307,1.086113234650505
Spoofing,0.6839160839160839,0.45065359477124184,1.5176092942590405
Spoofing,0.1986013986013986,0.27001633986928103,0.7355162235646351
Spoofing,0.6300699300699301,0.3819444444444444,1.6496376350921806
Spoofing,0.3797202797202797,0.6385620915032679,0.5946489539120041
Spoofing,0.9678321678321679,0.9847222222222223,0.9828478996321027
Spoofing,0.272027972027972,0.45187908496732027,0.6019928363085115
Spoofing,0.8664335664335664,0.6355392156862745,1.363304647531412
Spoofing,1.0,1.0,1.0
Spoofing,0.43356643356643354,0.6261437908496732,0.6924390849234273
Spoofing,0.7426573426573426,0.8609477124183007,0.8626044670834953
Spoofing,0.9916083916083916,0.9945261437908497,0.9970661885555503
Spoofing,0.3055944055944056,0.20220588235294118,1.5113032422123331
Spoofing,0.37552447552447554,0.6337418300653594,0.5925511899470904
Spoofing,0.827972027972028,0.8987745098039216,0.9212233090062378
Spoofing,0.5727272727272728,0.30367647058823527,1.88597842835131
Spoofing,0.3972027972027972,0.6958333333333333,0.5708303672375529
Spoofing,0.3972027972027972,0.6958333333333333,0.5708303672375529
Spoofing,0.6307692307692307,0.44689542483660133,1.4114470538602164
Spoofing,0.32517482517482516,0.2511437908496732,1.2947754912621536
Spoofing,0.7867132867132867,0.9493464052287581,0.8286893829062504
Spoofing,0.279020979020979,0.24665032679738563,1.1312410676438498
Spoofing,0.990909090909091,0.9434640522875817,1.0502881254526562
Spoofing,0.8944055944055944,0.733251633986928,1.2197798858523095
Spoofing,0.4090909090909091,0.6488562091503268,0.6304800714269362
Spoofing,0.3111888111888112,0.6301470588235294,0.49383521962285093
Spoofing,0.14265734265734265,0.45988562091503266,0.31020178968304746
Spoofing,0.0,0.554983660130719,0.0
Spoofing,0.3895104895104895,0.3156862745098039,1.2338531034183209
Spoofing,0.5146853146853146,0.716421568627451,0.7184112500568196
Spoofing,0.8377622377622378,0.7236928104575163,1.1576213355396017
Spoofing,0.3034965034965035,0.553921568627451,0.5479051921529797
Spoofing,0.990909090909091,0.9287581699346406,1.0669183033715053
Spoofing,0.8664335664335664,0.6355392156862745,1.363304647531412
Spoofing,0.627972027972028,0.39362745098039215,1.5953461233660489
Spoofing,0.4909090909090909,0.7111111111111111,0.6903409090909091
Spoofing,1.0,0.44607843137254904,2.241758241758242
Spoofing,0.7202797202797203,0.8417483660130719,0.8556948244417913
Spoofing,1.0,0.4451797385620915,2.2462837217838136
Spoofing,0.7552447552447552,0.8848039215686274,0.8535730197780059
Spoofing,0.993006993006993,0.9209967320261437,1.0781873143267626
Spoofing,0.4013986013986014,0.6754901960784314,0.5942330528687567
Spoofing,1.0,0.99640522875817,1.0036077402427026
Spoofing,0.3986013986013986,0.6751633986928105,0.5903776765345012
Spoofing,0.26433566433566436,0.2982843137254902,0.8861869437054318
Spoofing,0.3055944055944056,0.20220588235294118,1.5113032422123331
Spoofing,0.9825174825174825,0.6598856209150327,1.4889208847361628
Spoofing,0.9391608391608391,0.8993464052287582,1.0442704098227353
Spoofing,0.7965034965034965,0.9540032679738563,0.8349064654622589
Spoofing,0.6027972027972028,0.30416666666666664,1.9817990228949136
Spoofing,0.062237762237762236,0.10130718954248366,0.6143469433792014
Spoofing,0.6447552447552447,0.33839869281045754,1.905312456736889
Spoofing,0.15104895104895105,0.1065359477124183,1.4178214423613198
Spoofing,0.36713286713286714,0.550326797385621,0.6671179177117419
Spoofing,0.05874125874125874,0.09607843137254903,0.6113886113886113
Spoofing,0.14265734265734265,0.45988562091503266,0.31020178968304746
Spoofing,0.8706293706293706,0.6554738562091503,1.328244234887635
Spoofing,0.9265734265734266,0.890359477124183,1.040673402574669
Spoofing,0.4643356643356643,0.704983660130719,0.6586474135436935
Spoofing,0.9538461538461539,0.9965686274509804,0.9571304249120285
Spoofing,0.8377622377622378,0.7236928104575163,1.1576213355396017
Spoofing,0.5587412587412588,0.37834967320261437,1.4767853610436208
Spoofing,0.5265734265734265,0.25302287581699345,2.0811297194894225
Spoofing,0.9874125874125874,0.9759803921568627,1.0117135501364531
Spoofing,0.5342657342657343,0.6554738562091503,0.8150832092001231
Spoofing,0.16923076923076924,0.40841503267973855,0.4143597950359303
Spoofing,0.7965034965034965,0.9540032679738563,0.8349064654622589
Spoofing,0.8874125874125874,0.9011437908496732,0.9847624723418015
Spoofing,0.9405594405594405,0.9656862745098039,0.9739803343864257
Spoofing,1.0,0.445016339869281,2.2471085000917936
Spoofing,0.46503496503496505,0.7576797385620915,0.613761912015093
Spoofing,0.8482517482517482,0.6729575163398693,1.2604833554208326
Spoofing,0.990909090909091,0.9446078431372549,1.049016370241072
Spoofing,0.08671328671328671,0.38651960784313727,0.22434382358288507
Spoofing,0.0,0.5548202614379085,0.0
Spoofing,0.9391608391608391,0.8993464052287582,1.0442704098227353
Spoofing,0.11818181818181818,0.08790849673202615,1.344373099019939
Spoofing,0.8363636363636363,0.5602941176470588,1.4927225005965161
Spoofing,0.3111888111888112,0.6301470588235294,0.49383521962285093
Spoofing,0.6013986013986014,0.5796568627450981,1.0375079465988555
Spoofing,0.4370629370629371,0.27622549019607845,1.5822686630140046
Spoofing,0.6027972027972028,0.7277777777777777,0.8282709656755459
Spoofing,0.9867132867132867,0.6641339869281045,1.4857141873995117
Spoofing,0.7195804195804196,0.8379084967320262,0.8587816239922325
Spoofing,1.0,0.9988562091503268,1.0011451006052674
Spoofing,0.8846153846153846,0.9026960784313726,0.9799703419035485
Spoofing,0.9916083916083916,0.9945261437908497,0.9970661885555503
Spoofing,0.37552447552447554,0.6337418300653594,0.5925511899470904
Spoofing,0.6090909090909091,0.3889705882352941,1.565904794638254
Spoofing,0.6328671328671329,0.3374183006535948,1.8756159095142146
Spoofing,0.990909090909091,0.9446078431372549,1.049016370241072
Spoofing,0.7552447552447552,0.9178921568627451,0.8228033648594396
Spoofing,0.9377622377622378,0.8986928104575164,1.043473617291799
Spoofing,0.5342657342657343,0.6554738562091503,0.8150832092001231
Spoofing,0.7888111888111888,0.797140522875817,0.9895509840164959
Spoofing,0.43846153846153846,0.15841503267973855,2.767802594517396
Spoofing,0.8706293706293706,0.8986928104575164,0.9687730451366815
Spoofing,0.37552447552447554,0.6337418300653594,0.5925511899470904
Spoofing,0.0,0.5548202614379085,0.0
Spoofing,0.9377622377622378,0.8987745098039216,1.0433787646768284
Spoofing,0.9678321678321679,0.9847222222222223,0.9828478996321027
Spoofing,0.7671328671328671,0.9365196078431373,0.8191316665538073
Spoofing,0.05874125874125874,0.09607843137254903,0.6113886113886113
Spoofing,0.41468531468531467,0.27238562091503266,1.5224199915261702
Spoofing,0.3902097902097902,0.2633986928104575,1.481441635287789
Spoofing,0.7454545454545455,0.8621732026143791,0.8646227268420009
Spoofing,0.2055944055944056,0.43562091503267975,0.4719571501266925
Spoofing,0.7321678321678322,0.8501633986928104,0.8612083668781728
Spoofing,0.47762237762237764,0.6394607843137254,0.7469142586045615
Spoofing,0.0,0.554983660130719,0.0
Spoofing,0.5433566433566434,0.7205065359477124,0.7541314564786614
Spoofing,0.9265734265734266,0.890359477124183,1.040673402574669
Spoofing,0.8363636363636363,0.5602941176470588,1.4927225005965161
Spoofing,0.8706293706293706,0.9030228758169935,0.9641277025697544
Spoofing,0.513986013986014,0.7262254901960784,0.7077498943850614
Spoofing,0.272027972027972,0.45187908496732027,0.6019928363085115
Spoofing,0.5727272727272728,0.677124183006536,0.8458230958230958
Spoofing,0.413986013986014,0.2716503267973856,1.5239665597560335
Spoofing,0.7671328671328671,0.9365196078431373,0.8191316665538073
Spoofing,0.0,0.5549019607843138,0.0
Spoofing,0.6545454545454545,0.43423202614379086,1.5073633797998802
Spoofing,0.6412587412587413,0.31584967320261437,2.0302656474410226
Spoofing,0.8776223776223776,0.7309640522875817,1.2006368505753775
Spoofing,0.15944055944055943,0.43594771241830066,0.3657332173074302
Spoofing,0.8664335664335664,0.6355392156862745,1.363304647531412
Spoofing,0.9265734265734266,0.8562091503267973,1.082181177601025
Spoofing,0.827972027972028,0.8987745098039216,0.9212233090062378
Spoofing,0.1055944055944056,0.2667483660130719,0.3958577410338513
Spoofing,0.5853146853146853,0.7276143790849673,0.8044297943242475
Spoofing,0.28881118881118883,0.198937908496732,1.4517654829769822
Spoofing,0.27412587412587414,0.4970588235294118,0.5514958414366699
Spoofing,0.0,0.554983660130719,0.0
Spoofing,0.6027972027972028,0.7277777777777777,0.8282709656755459
Spoofing,0.6874125874125874,0.8098856209150327,0.8487773701129899
